DateTime,Hs,Ts,MP_Dynamic x,MP_Dynamic y,MP_Dynamic z,MP_Dynamic Rx,MP_Dynamic Ry,MP_Dynamic Rz,vessel_Dynamic x,vessel_Dynamic y,vessel_Dynamic z,vessel_Dynamic Rx,vessel_Dynamic Ry,vessel_Dynamic Rz
2009-01-26 11:00:00,1.8,8.9,0.814,0.0,0.307,0.0,0.986,0.0,0.193,0.0,0.183,0.0,0.232,0.0
2009-01-26 12:00:00,1.71,9.1,0.8,0.0,0.295,0.0,0.959,0.0,0.179,0.0,0.169,0.0,0.238,0.0
2009-01-26 13:00:00,1.76,8.8,0.781,0.0,0.292,0.0,0.943,0.0,0.181,0.0,0.171,0.0,0.227,0.0
2009-01-26 14:00:00,1.76,8.6,0.753,0.0,0.282,0.0,0.908,0.0,0.175,0.0,0.165,0.0,0.219,0.0
2009-01-26 15:00:00,1.68,8.7,0.732,0.0,0.269,0.0,0.874,0.0,0.161,0.0,0.151,0.0,0.222,0.0
2009-01-26 16:00:00,1.67,8.5,0.701,0.0,0.257,0.0,0.835,0.0,0.154,0.0,0.144,0.0,0.213,0.0
2009-01-26 17:00:00,1.65,8.5,0.693,0.0,0.253,0.0,0.823,0.0,0.15,0.0,0.14,0.0,0.213,0.0
2009-01-26 18:00:00,1.62,8.5,0.68,0.0,0.246,0.0,0.804,0.0,0.144,0.0,0.134,0.0,0.212,0.0
2009-01-26 19:00:00,1.62,8.5,0.68,0.0,0.246,0.0,0.804,0.0,0.144,0.0,0.134,0.0,0.212,0.0
2009-01-26 20:00:00,2.08,8.6,0.89,0.0,0.354,0.0,1.111,0.0,0.24,0.0,0.23,0.0,0.226,0.0
2009-01-26 21:00:00,2.07,8.7,0.903,0.0,0.358,0.0,1.125,0.0,0.243,0.0,0.233,0.0,0.229,0.0
2009-01-26 22:00:00,2.07,8.7,0.903,0.0,0.358,0.0,1.125,0.0,0.243,0.0,0.233,0.0,0.229,0.0
2009-01-26 23:00:00,2.05,8.7,0.894,0.0,0.353,0.0,1.112,0.0,0.238,0.0,0.228,0.0,0.229,0.0
2009-01-27 00:00:00,2.0,8.7,0.872,0.0,0.342,0.0,1.08,0.0,0.228,0.0,0.218,0.0,0.228,0.0
2009-01-27 01:00:00,1.93,8.7,0.841,0.0,0.326,0.0,1.035,0.0,0.213,0.0,0.203,0.0,0.227,0.0
2009-01-27 02:00:00,1.86,8.5,0.781,0.0,0.299,0.0,0.953,0.0,0.192,0.0,0.182,0.0,0.217,0.0
2009-01-27 03:00:00,1.81,8.3,0.731,0.0,0.278,0.0,0.887,0.0,0.176,0.0,0.166,0.0,0.208,0.0
2009-01-27 04:00:00,1.81,7.9,0.673,0.0,0.257,0.0,0.816,0.0,0.163,0.0,0.153,0.0,0.192,0.0
2009-01-27 05:00:00,1.83,7.6,0.637,0.0,0.245,0.0,0.773,0.0,0.156,0.0,0.146,0.0,0.181,0.0
2009-01-27 06:00:00,1.84,7.4,0.611,0.0,0.236,0.0,0.742,0.0,0.151,0.0,0.141,0.0,0.173,0.0
2009-01-27 07:00:00,1.84,7.4,0.611,0.0,0.236,0.0,0.742,0.0,0.151,0.0,0.141,0.0,0.173,0.0
2009-01-27 08:00:00,1.79,7.5,0.609,0.0,0.232,0.0,0.735,0.0,0.146,0.0,0.136,0.0,0.176,0.0
2009-01-27 09:00:00,1.71,7.5,0.581,0.0,0.218,0.0,0.695,0.0,0.134,0.0,0.124,0.0,0.174,0.0
2009-01-27 10:00:00,1.65,7.5,0.561,0.0,0.207,0.0,0.665,0.0,0.124,0.0,0.114,0.0,0.173,0.0
2009-01-27 11:00:00,1.62,7.5,0.551,0.0,0.202,0.0,0.65,0.0,0.119,0.0,0.109,0.0,0.172,0.0
2009-01-27 12:00:00,1.6,7.5,0.544,0.0,0.198,0.0,0.64,0.0,0.116,0.0,0.106,0.0,0.172,0.0
2009-01-27 13:00:00,1.59,7.5,0.541,0.0,0.196,0.0,0.635,0.0,0.114,0.0,0.104,0.0,0.172,0.0
2009-01-27 14:00:00,1.58,7.5,0.537,0.0,0.194,0.0,0.63,0.0,0.113,0.0,0.103,0.0,0.172,0.0
2009-01-27 15:00:00,1.57,7.6,0.546,0.0,0.197,0.0,0.64,0.0,0.113,0.0,0.103,0.0,0.175,0.0
2009-01-27 16:00:00,1.54,7.6,0.536,0.0,0.191,0.0,0.624,0.0,0.109,0.0,0.099,0.0,0.175,0.0
2009-01-27 17:00:00,1.53,7.5,0.52,0.0,0.185,0.0,0.605,0.0,0.105,0.0,0.095,0.0,0.171,0.0
2009-01-27 18:00:00,1.53,7.5,0.52,0.0,0.185,0.0,0.605,0.0,0.105,0.0,0.095,0.0,0.171,0.0
2009-01-27 19:00:00,1.51,7.5,0.513,0.0,0.182,0.0,0.595,0.0,0.102,0.0,0.092,0.0,0.17,0.0
2009-01-27 20:00:00,1.49,7.4,0.495,0.0,0.176,0.0,0.573,0.0,0.098,0.0,0.086,0.0,0.164,0.0
2009-01-27 21:00:00,1.47,7.4,0.488,0.0,0.175,0.0,0.566,0.0,0.097,0.0,0.083,0.0,0.161,0.0
2009-01-27 22:00:00,1.44,7.4,0.478,0.0,0.175,0.0,0.556,0.0,0.097,0.0,0.079,0.0,0.157,0.0
2009-01-27 23:00:00,1.42,7.4,0.471,0.0,0.174,0.0,0.549,0.0,0.096,0.0,0.076,0.0,0.154,0.0
2009-01-28 00:00:00,1.44,7.4,0.478,0.0,0.175,0.0,0.556,0.0,0.097,0.0,0.079,0.0,0.157,0.0
2009-01-28 01:00:00,1.42,7.3,0.46,0.0,0.17,0.0,0.536,0.0,0.094,0.0,0.074,0.0,0.15,0.0
2009-01-28 02:00:00,1.33,7.4,0.442,0.0,0.173,0.0,0.52,0.0,0.095,0.0,0.061,0.0,0.139,0.0
2009-01-28 03:00:00,1.31,7.4,0.435,0.0,0.172,0.0,0.513,0.0,0.094,0.0,0.058,0.0,0.136,0.0
2009-01-28 04:00:00,1.28,7.4,0.425,0.0,0.172,0.0,0.503,0.0,0.094,0.0,0.054,0.0,0.132,0.0
2009-01-28 05:00:00,1.26,7.4,0.418,0.0,0.171,0.0,0.496,0.0,0.093,0.0,0.051,0.0,0.129,0.0
2009-01-28 06:00:00,1.22,7.4,0.405,0.0,0.17,0.0,0.483,0.0,0.092,0.0,0.044,0.0,0.122,0.0
2009-01-28 07:00:00,1.19,7.4,0.395,0.0,0.17,0.0,0.473,0.0,0.092,0.0,0.04,0.0,0.118,0.0
2009-01-28 08:00:00,1.16,7.3,0.376,0.0,0.165,0.0,0.452,0.0,0.089,0.0,0.034,0.0,0.11,0.0
2009-01-28 09:00:00,1.12,7.2,0.354,0.0,0.16,0.0,0.428,0.0,0.086,0.0,0.028,0.0,0.102,0.0
2009-01-28 10:00:00,1.08,7.2,0.341,0.0,0.16,0.0,0.415,0.0,0.086,0.0,0.022,0.0,0.096,0.0
2009-01-28 11:00:00,1.05,7.2,0.332,0.0,0.159,0.0,0.406,0.0,0.085,0.0,0.017,0.0,0.091,0.0
2009-01-28 12:00:00,1.03,7.0,0.309,0.0,0.151,0.0,0.379,0.0,0.081,0.0,0.014,0.0,0.084,0.0
2009-01-28 13:00:00,1.01,7.0,0.303,0.0,0.15,0.0,0.373,0.0,0.08,0.0,0.011,0.0,0.081,0.0
2009-01-28 14:00:00,0.99,7.0,0.297,0.0,0.147,0.0,0.366,0.0,0.079,0.0,0.011,0.0,0.08,0.0
2009-01-28 15:00:00,0.97,6.9,0.283,0.0,0.138,0.0,0.347,0.0,0.074,0.0,0.013,0.0,0.077,0.0
2009-01-28 16:00:00,0.94,6.9,0.274,0.0,0.13,0.0,0.334,0.0,0.07,0.0,0.017,0.0,0.077,0.0
2009-01-28 17:00:00,0.9,6.8,0.256,0.0,0.116,0.0,0.308,0.0,0.063,0.0,0.021,0.0,0.074,0.0
2009-01-28 18:00:00,0.88,6.8,0.25,0.0,0.11,0.0,0.3,0.0,0.06,0.0,0.023,0.0,0.074,0.0
2009-01-28 19:00:00,0.85,6.7,0.235,0.0,0.1,0.0,0.279,0.0,0.055,0.0,0.026,0.0,0.071,0.0
2009-01-28 20:00:00,0.83,6.7,0.229,0.0,0.094,0.0,0.271,0.0,0.052,0.0,0.028,0.0,0.071,0.0
2009-01-28 21:00:00,0.79,6.7,0.218,0.0,0.084,0.0,0.255,0.0,0.047,0.0,0.033,0.0,0.07,0.0
2009-01-28 22:00:00,0.75,6.7,0.207,0.0,0.074,0.0,0.239,0.0,0.042,0.0,0.037,0.0,0.069,0.0
2009-01-28 23:00:00,0.72,6.5,0.187,0.0,0.063,0.0,0.214,0.0,0.036,0.0,0.038,0.0,0.064,0.0
2009-01-29 00:00:00,0.7,6.5,0.182,0.0,0.058,0.0,0.206,0.0,0.034,0.0,0.04,0.0,0.064,0.0
2009-01-29 01:00:00,0.67,6.5,0.174,0.0,0.051,0.0,0.195,0.0,0.03,0.0,0.043,0.0,0.063,0.0
2009-01-29 02:00:00,0.64,6.4,0.161,0.0,0.042,0.0,0.178,0.0,0.026,0.0,0.045,0.0,0.061,0.0
2009-01-29 03:00:00,0.62,6.4,0.156,0.0,0.038,0.0,0.17,0.0,0.024,0.0,0.046,0.0,0.06,0.0
2009-01-29 04:00:00,0.61,6.3,0.149,0.0,0.035,0.0,0.161,0.0,0.022,0.0,0.046,0.0,0.058,0.0
2009-01-29 05:00:00,0.61,6.3,0.149,0.0,0.035,0.0,0.161,0.0,0.022,0.0,0.046,0.0,0.058,0.0
2009-01-29 06:00:00,0.62,6.3,0.151,0.0,0.037,0.0,0.165,0.0,0.023,0.0,0.045,0.0,0.058,0.0
2009-01-29 07:00:00,0.63,6.3,0.154,0.0,0.039,0.0,0.168,0.0,0.025,0.0,0.044,0.0,0.059,0.0
2009-01-29 08:00:00,0.66,6.2,0.156,0.0,0.045,0.0,0.173,0.0,0.027,0.0,0.04,0.0,0.057,0.0
2009-01-29 09:00:00,0.67,6.2,0.158,0.0,0.047,0.0,0.176,0.0,0.028,0.0,0.039,0.0,0.057,0.0
2009-01-29 10:00:00,0.69,6.2,0.163,0.0,0.051,0.0,0.183,0.0,0.031,0.0,0.037,0.0,0.058,0.0
2009-01-29 11:00:00,0.71,6.1,0.162,0.0,0.054,0.0,0.184,0.0,0.032,0.0,0.034,0.0,0.056,0.0
2009-01-29 12:00:00,0.74,5.9,0.157,0.0,0.056,0.0,0.18,0.0,0.033,0.0,0.03,0.0,0.053,0.0
2009-01-29 13:00:00,0.79,5.9,0.167,0.0,0.066,0.0,0.195,0.0,0.038,0.0,0.026,0.0,0.054,0.0
2009-01-29 14:00:00,0.8,5.9,0.17,0.0,0.068,0.0,0.198,0.0,0.039,0.0,0.025,0.0,0.054,0.0
2009-01-29 15:00:00,0.81,6.1,0.185,0.0,0.074,0.0,0.217,0.0,0.042,0.0,0.026,0.0,0.058,0.0
2009-01-29 16:00:00,0.81,6.2,0.191,0.0,0.077,0.0,0.225,0.0,0.043,0.0,0.027,0.0,0.06,0.0
2009-01-29 17:00:00,0.81,6.3,0.198,0.0,0.079,0.0,0.232,0.0,0.045,0.0,0.027,0.0,0.062,0.0
2009-01-29 18:00:00,0.81,6.3,0.198,0.0,0.079,0.0,0.232,0.0,0.045,0.0,0.027,0.0,0.062,0.0
2009-01-29 19:00:00,0.82,6.3,0.2,0.0,0.082,0.0,0.236,0.0,0.046,0.0,0.027,0.0,0.062,0.0
2009-01-29 20:00:00,0.83,6.3,0.203,0.0,0.084,0.0,0.239,0.0,0.047,0.0,0.026,0.0,0.063,0.0
2009-01-29 21:00:00,0.83,6.4,0.209,0.0,0.087,0.0,0.247,0.0,0.048,0.0,0.026,0.0,0.065,0.0
2009-01-29 22:00:00,0.84,6.4,0.212,0.0,0.089,0.0,0.251,0.0,0.049,0.0,0.025,0.0,0.065,0.0
2009-01-29 23:00:00,0.84,6.4,0.212,0.0,0.089,0.0,0.251,0.0,0.049,0.0,0.025,0.0,0.065,0.0
2009-01-30 00:00:00,0.84,6.5,0.218,0.0,0.092,0.0,0.259,0.0,0.051,0.0,0.026,0.0,0.067,0.0
2009-01-30 01:00:00,0.84,6.5,0.218,0.0,0.092,0.0,0.259,0.0,0.051,0.0,0.026,0.0,0.067,0.0
2009-01-30 02:00:00,0.83,6.5,0.216,0.0,0.089,0.0,0.255,0.0,0.05,0.0,0.027,0.0,0.067,0.0
2009-01-30 03:00:00,0.82,6.5,0.213,0.0,0.087,0.0,0.252,0.0,0.048,0.0,0.028,0.0,0.066,0.0
2009-01-30 04:00:00,0.81,6.5,0.211,0.0,0.084,0.0,0.248,0.0,0.047,0.0,0.029,0.0,0.066,0.0
2009-01-30 05:00:00,0.79,6.5,0.205,0.0,0.08,0.0,0.24,0.0,0.045,0.0,0.031,0.0,0.066,0.0
2009-01-30 06:00:00,0.77,6.4,0.194,0.0,0.073,0.0,0.225,0.0,0.041,0.0,0.032,0.0,0.063,0.0
2009-01-30 07:00:00,0.75,6.4,0.189,0.0,0.068,0.0,0.218,0.0,0.039,0.0,0.034,0.0,0.063,0.0
2009-01-30 08:00:00,0.73,6.4,0.184,0.0,0.063,0.0,0.211,0.0,0.037,0.0,0.036,0.0,0.063,0.0
2009-01-30 09:00:00,0.7,6.4,0.176,0.0,0.056,0.0,0.2,0.0,0.033,0.0,0.039,0.0,0.062,0.0
2009-01-30 10:00:00,0.68,6.4,0.171,0.0,0.052,0.0,0.192,0.0,0.031,0.0,0.041,0.0,0.062,0.0
2009-01-30 11:00:00,0.64,6.3,0.156,0.0,0.041,0.0,0.172,0.0,0.026,0.0,0.043,0.0,0.059,0.0
2009-01-30 12:00:00,0.63,6.2,0.149,0.0,0.038,0.0,0.163,0.0,0.024,0.0,0.043,0.0,0.057,0.0
2009-01-30 13:00:00,0.64,5.7,0.125,0.0,0.035,0.0,0.138,0.0,0.022,0.0,0.034,0.0,0.047,0.0
2009-01-30 14:00:00,0.69,5.5,0.124,0.0,0.04,0.0,0.139,0.0,0.025,0.0,0.029,0.0,0.044,0.0
2009-01-30 15:00:00,0.76,5.1,0.112,0.0,0.043,0.0,0.129,0.0,0.027,0.0,0.021,0.0,0.037,0.0
2009-01-30 16:00:00,0.81,5.1,0.12,0.0,0.05,0.0,0.14,0.0,0.03,0.0,0.018,0.0,0.038,0.0
2009-01-30 17:00:00,0.85,5.0,0.119,0.0,0.052,0.0,0.14,0.0,0.031,0.0,0.016,0.0,0.037,0.0
2009-01-30 18:00:00,0.75,4.5,0.075,0.0,0.03,0.0,0.085,0.0,0.02,0.0,0.015,0.0,0.025,0.0
2009-01-30 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-30 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-30 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-30 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-30 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-31 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-31 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-31 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-31 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-31 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-31 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-31 07:00:00,1.39,6.7,0.384,0.0,0.146,0.0,0.448,0.0,0.082,0.0,0.06,0.0,0.124,0.0
2009-01-31 08:00:00,1.43,6.8,0.406,0.0,0.151,0.0,0.472,0.0,0.085,0.0,0.067,0.0,0.133,0.0
2009-01-31 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-31 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-31 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-31 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-31 13:00:00,1.4,6.8,0.398,0.0,0.15,0.0,0.464,0.0,0.084,0.0,0.063,0.0,0.129,0.0
2009-01-31 14:00:00,1.52,7.4,0.505,0.0,0.18,0.0,0.586,0.0,0.101,0.0,0.091,0.0,0.166,0.0
2009-01-31 15:00:00,1.53,7.4,0.508,0.0,0.181,0.0,0.591,0.0,0.103,0.0,0.093,0.0,0.167,0.0
2009-01-31 16:00:00,1.68,7.4,0.558,0.0,0.208,0.0,0.664,0.0,0.126,0.0,0.116,0.0,0.17,0.0
2009-01-31 17:00:00,1.8,7.7,0.641,0.0,0.244,0.0,0.775,0.0,0.154,0.0,0.144,0.0,0.184,0.0
2009-01-31 18:00:00,1.81,7.7,0.644,0.0,0.246,0.0,0.78,0.0,0.156,0.0,0.146,0.0,0.184,0.0
2009-01-31 19:00:00,1.8,7.6,0.626,0.0,0.239,0.0,0.758,0.0,0.151,0.0,0.141,0.0,0.18,0.0
2009-01-31 20:00:00,1.8,7.7,0.641,0.0,0.244,0.0,0.775,0.0,0.154,0.0,0.144,0.0,0.184,0.0
2009-01-31 21:00:00,1.85,7.9,0.688,0.0,0.265,0.0,0.838,0.0,0.17,0.0,0.16,0.0,0.193,0.0
2009-01-31 22:00:00,1.93,8.0,0.733,0.0,0.286,0.0,0.901,0.0,0.187,0.0,0.177,0.0,0.199,0.0
2009-01-31 23:00:00,2.06,8.3,0.832,0.0,0.331,0.0,1.036,0.0,0.224,0.0,0.214,0.0,0.213,0.0
2009-02-01 00:00:00,2.58,8.6,1.104,0.0,0.466,0.0,1.427,0.0,0.342,0.0,0.332,0.0,0.236,0.0
2009-02-01 01:00:00,2.64,8.7,1.151,0.0,0.488,0.0,1.492,0.0,0.361,0.0,0.351,0.0,0.241,0.0
2009-02-01 02:00:00,2.66,8.7,1.16,0.0,0.492,0.0,1.505,0.0,0.365,0.0,0.355,0.0,0.241,0.0
2009-02-01 03:00:00,2.77,8.8,1.23,0.0,0.527,0.0,1.605,0.0,0.395,0.0,0.385,0.0,0.247,0.0
2009-02-01 04:00:00,2.93,8.9,1.324,0.0,0.573,0.0,1.741,0.0,0.437,0.0,0.427,0.0,0.255,0.0
2009-02-01 05:00:00,3.02,9.0,1.389,0.0,0.605,0.0,1.834,0.0,0.464,0.0,0.454,0.0,0.26,0.0
2009-02-01 06:00:00,3.05,9.1,1.427,0.0,0.622,0.0,1.887,0.0,0.479,0.0,0.469,0.0,0.265,0.0
2009-02-01 07:00:00,3.07,9.1,1.437,0.0,0.627,0.0,1.9,0.0,0.484,0.0,0.474,0.0,0.265,0.0
2009-02-01 08:00:00,3.06,9.1,1.432,0.0,0.625,0.0,1.894,0.0,0.481,0.0,0.471,0.0,0.265,0.0
2009-02-01 09:00:00,3.0,9.1,1.404,0.0,0.61,0.0,1.852,0.0,0.468,0.0,0.458,0.0,0.264,0.0
2009-02-01 10:00:00,2.93,9.0,1.348,0.0,0.583,0.0,1.772,0.0,0.445,0.0,0.435,0.0,0.259,0.0
2009-02-01 11:00:00,2.87,9.0,1.32,0.0,0.569,0.0,1.732,0.0,0.431,0.0,0.421,0.0,0.257,0.0
2009-02-01 12:00:00,2.83,8.9,1.279,0.0,0.55,0.0,1.674,0.0,0.415,0.0,0.405,0.0,0.253,0.0
2009-02-01 13:00:00,2.78,8.9,1.257,0.0,0.538,0.0,1.641,0.0,0.404,0.0,0.394,0.0,0.252,0.0
2009-02-01 14:00:00,2.69,8.7,1.173,0.0,0.499,0.0,1.524,0.0,0.372,0.0,0.362,0.0,0.242,0.0
2009-02-01 15:00:00,2.64,8.6,1.13,0.0,0.479,0.0,1.464,0.0,0.355,0.0,0.345,0.0,0.237,0.0
2009-02-01 16:00:00,2.61,8.6,1.117,0.0,0.473,0.0,1.446,0.0,0.348,0.0,0.338,0.0,0.236,0.0
2009-02-01 17:00:00,2.53,8.6,1.083,0.0,0.455,0.0,1.395,0.0,0.332,0.0,0.322,0.0,0.235,0.0
2009-02-01 18:00:00,2.41,8.5,1.012,0.0,0.42,0.0,1.294,0.0,0.302,0.0,0.292,0.0,0.228,0.0
2009-02-01 19:00:00,2.32,8.4,0.956,0.0,0.393,0.0,1.215,0.0,0.279,0.0,0.269,0.0,0.222,0.0
2009-02-01 20:00:00,2.26,8.3,0.913,0.0,0.373,0.0,1.155,0.0,0.262,0.0,0.252,0.0,0.217,0.0
2009-02-01 21:00:00,2.22,8.1,0.861,0.0,0.351,0.0,1.086,0.0,0.244,0.0,0.234,0.0,0.208,0.0
2009-02-01 22:00:00,2.19,8.0,0.832,0.0,0.338,0.0,1.046,0.0,0.234,0.0,0.224,0.0,0.204,0.0
2009-02-01 23:00:00,2.17,8.0,0.825,0.0,0.334,0.0,1.035,0.0,0.231,0.0,0.221,0.0,0.203,0.0
2009-02-02 00:00:00,2.11,7.9,0.785,0.0,0.316,0.0,0.98,0.0,0.215,0.0,0.205,0.0,0.198,0.0
2009-02-02 01:00:00,2.09,7.9,0.777,0.0,0.312,0.0,0.969,0.0,0.212,0.0,0.202,0.0,0.198,0.0
2009-02-02 02:00:00,2.06,7.9,0.766,0.0,0.306,0.0,0.953,0.0,0.207,0.0,0.197,0.0,0.197,0.0
2009-02-02 03:00:00,2.01,7.7,0.716,0.0,0.284,0.0,0.885,0.0,0.19,0.0,0.18,0.0,0.188,0.0
2009-02-02 04:00:00,1.97,7.7,0.701,0.0,0.276,0.0,0.864,0.0,0.183,0.0,0.173,0.0,0.187,0.0
2009-02-02 05:00:00,1.92,7.6,0.668,0.0,0.261,0.0,0.819,0.0,0.171,0.0,0.161,0.0,0.182,0.0
2009-02-02 06:00:00,1.87,7.6,0.651,0.0,0.252,0.0,0.793,0.0,0.163,0.0,0.153,0.0,0.181,0.0
2009-02-02 07:00:00,1.8,7.6,0.626,0.0,0.239,0.0,0.758,0.0,0.151,0.0,0.141,0.0,0.18,0.0
2009-02-02 08:00:00,1.72,7.5,0.585,0.0,0.22,0.0,0.7,0.0,0.135,0.0,0.125,0.0,0.174,0.0
2009-02-02 09:00:00,1.66,7.4,0.551,0.0,0.204,0.0,0.654,0.0,0.123,0.0,0.113,0.0,0.169,0.0
2009-02-02 10:00:00,1.61,7.3,0.522,0.0,0.191,0.0,0.614,0.0,0.113,0.0,0.103,0.0,0.164,0.0
2009-02-02 11:00:00,1.56,7.2,0.493,0.0,0.178,0.0,0.576,0.0,0.103,0.0,0.093,0.0,0.159,0.0
2009-02-02 12:00:00,1.52,7.0,0.456,0.0,0.163,0.0,0.529,0.0,0.093,0.0,0.083,0.0,0.15,0.0
2009-02-02 13:00:00,1.48,6.8,0.42,0.0,0.152,0.0,0.486,0.0,0.086,0.0,0.073,0.0,0.139,0.0
2009-02-02 14:00:00,1.44,6.7,0.397,0.0,0.147,0.0,0.461,0.0,0.083,0.0,0.066,0.0,0.13,0.0
2009-02-02 15:00:00,1.45,6.7,0.4,0.0,0.147,0.0,0.464,0.0,0.083,0.0,0.068,0.0,0.132,0.0
2009-02-02 16:00:00,1.39,6.6,0.373,0.0,0.142,0.0,0.435,0.0,0.08,0.0,0.058,0.0,0.12,0.0
2009-02-02 17:00:00,1.32,6.6,0.354,0.0,0.14,0.0,0.416,0.0,0.078,0.0,0.05,0.0,0.112,0.0
2009-02-02 18:00:00,1.27,6.6,0.34,0.0,0.139,0.0,0.402,0.0,0.077,0.0,0.043,0.0,0.105,0.0
2009-02-02 19:00:00,1.23,6.5,0.32,0.0,0.135,0.0,0.38,0.0,0.075,0.0,0.038,0.0,0.098,0.0
2009-02-02 20:00:00,1.21,6.3,0.295,0.0,0.126,0.0,0.351,0.0,0.07,0.0,0.034,0.0,0.09,0.0
2009-02-02 21:00:00,1.18,6.3,0.288,0.0,0.126,0.0,0.344,0.0,0.07,0.0,0.03,0.0,0.086,0.0
2009-02-02 22:00:00,1.16,6.2,0.274,0.0,0.121,0.0,0.328,0.0,0.067,0.0,0.027,0.0,0.081,0.0
2009-02-02 23:00:00,1.14,6.1,0.26,0.0,0.117,0.0,0.312,0.0,0.065,0.0,0.025,0.0,0.077,0.0
2009-02-03 00:00:00,1.12,6.1,0.255,0.0,0.116,0.0,0.307,0.0,0.064,0.0,0.022,0.0,0.074,0.0
2009-02-03 01:00:00,1.1,5.9,0.233,0.0,0.108,0.0,0.281,0.0,0.06,0.0,0.02,0.0,0.068,0.0
2009-02-03 02:00:00,1.12,5.8,0.228,0.0,0.104,0.0,0.274,0.0,0.058,0.0,0.021,0.0,0.067,0.0
2009-02-03 03:00:00,1.24,5.7,0.243,0.0,0.103,0.0,0.287,0.0,0.059,0.0,0.031,0.0,0.075,0.0
2009-02-03 04:00:00,1.46,6.1,0.333,0.0,0.123,0.0,0.385,0.0,0.071,0.0,0.058,0.0,0.11,0.0
2009-02-03 05:00:00,1.71,6.3,0.417,0.0,0.16,0.0,0.497,0.0,0.1,0.0,0.09,0.0,0.126,0.0
2009-02-03 06:00:00,1.87,6.6,0.501,0.0,0.197,0.0,0.609,0.0,0.128,0.0,0.118,0.0,0.141,0.0
2009-02-03 07:00:00,1.94,6.9,0.566,0.0,0.225,0.0,0.694,0.0,0.148,0.0,0.138,0.0,0.155,0.0
2009-02-03 08:00:00,2.0,7.2,0.632,0.0,0.252,0.0,0.78,0.0,0.168,0.0,0.158,0.0,0.168,0.0
2009-02-03 09:00:00,2.05,7.4,0.681,0.0,0.273,0.0,0.844,0.0,0.184,0.0,0.174,0.0,0.177,0.0
2009-02-03 10:00:00,2.08,7.5,0.707,0.0,0.284,0.0,0.88,0.0,0.193,0.0,0.183,0.0,0.182,0.0
2009-02-03 11:00:00,2.07,7.5,0.704,0.0,0.283,0.0,0.875,0.0,0.191,0.0,0.181,0.0,0.181,0.0
2009-02-03 12:00:00,2.07,7.6,0.72,0.0,0.289,0.0,0.896,0.0,0.195,0.0,0.185,0.0,0.185,0.0
2009-02-03 13:00:00,2.07,7.6,0.72,0.0,0.289,0.0,0.896,0.0,0.195,0.0,0.185,0.0,0.185,0.0
2009-02-03 14:00:00,2.05,7.7,0.73,0.0,0.291,0.0,0.906,0.0,0.196,0.0,0.186,0.0,0.189,0.0
2009-02-03 15:00:00,2.01,7.7,0.716,0.0,0.284,0.0,0.885,0.0,0.19,0.0,0.18,0.0,0.188,0.0
2009-02-03 16:00:00,1.95,7.7,0.694,0.0,0.273,0.0,0.854,0.0,0.18,0.0,0.17,0.0,0.187,0.0
2009-02-03 17:00:00,1.91,7.7,0.68,0.0,0.265,0.0,0.833,0.0,0.173,0.0,0.163,0.0,0.186,0.0
2009-02-03 18:00:00,1.87,7.7,0.666,0.0,0.258,0.0,0.812,0.0,0.166,0.0,0.156,0.0,0.185,0.0
